Measurement,Azimuth,Elevation,Frequency,Magnitude
413,90.0,10.0,17953.125,-17.842934788704486
413,90.0,10.0,18515.625,-13.591008540575816
413,90.0,10.0,19734.375,-18.50400169608221
413,90.0,10.0,19828.125,-17.034248547112036
413,90.0,10.0,19968.75,-18.473779557678686
414,90.0,0.0,0.0,-22.458948404027932
414,90.0,0.0,187.5,-11.776345310460874
414,90.0,0.0,609.375,-5.85883819178851
414,90.0,0.0,1687.5,-8.39481384402058
414,90.0,0.0,2484.375,-6.545081954612604
414,90.0,0.0,2578.125,-5.303246502874755
414,90.0,0.0,4265.625,-0.7627658563270827
414,90.0,0.0,4359.375,0.3506794629834187
414,90.0,0.0,5250.0,3.6234022541742275
414,90.0,0.0,6656.25,-0.1031648048187761
414,90.0,0.0,8250.0,-14.547017631935597
414,90.0,0.0,8765.625,-15.186715643339717
414,90.0,0.0,10125.0,-3.253701655714045
414,90.0,0.0,11203.125,0.3326317820629949
414,90.0,0.0,12750.0,-2.1704038298621713
414,90.0,0.0,14390.625,-1.504036463335489
414,90.0,0.0,15328.125,-6.348116210134699
414,90.0,0.0,16875.0,-14.290078826959645
414,90.0,0.0,17625.0,-24.384134351669342
414,90.0,0.0,17671.875,-24.158959866907605
414,90.0,0.0,18515.625,-17.528769810775007
414,90.0,0.0,18562.5,-17.386784663374574
414,90.0,0.0,19687.5,-22.334584779274664
414,90.0,0.0,19828.125,-19.84676959251551
414,90.0,0.0,19968.75,-21.597044971680603
415,90.0,-10.0,0.0,-21.397888261059514
415,90.0,-10.0,187.5,-11.584382779106289
415,90.0,-10.0,562.5,-6.204670043194264
415,90.0,-10.0,1031.25,-5.917549608157652
415,90.0,-10.0,1453.125,-8.175721076223086
415,90.0,-10.0,2671.875,-7.114675341725712
415,90.0,-10.0,2953.125,-4.0665752943821625
415,90.0,-10.0,5484.375,3.3771262641575963
415,90.0,-10.0,6750.0,-0.7850504902192514
415,90.0,-10.0,7312.5,-7.951195483342354
415,90.0,-10.0,7546.875,-17.795868393827572
415,90.0,-10.0,7640.625,-17.629933671218915
415,90.0,-10.0,8109.375,-11.550651356221481
415,90.0,-10.0,8343.75,-10.022973830926682
415,90.0,-10.0,10359.375,0.891460586859453
415,90.0,-10.0,12609.375,-5.922583653597293
415,90.0,-10.0,12796.875,-5.132321558088698
415,90.0,-10.0,14390.625,-5.348928947086525
415,90.0,-10.0,14812.5,-6.87212294523943
415,90.0,-10.0,15656.25,-16.190216934728863
415,90.0,-10.0,15984.375,-14.970044168829729
415,90.0,-10.0,18046.875,-19.071515446867306
415,90.0,-10.0,18234.375,-22.65600252506917
415,90.0,-10.0,18375.0,-20.476390101484633
415,90.0,-10.0,19359.375,-20.754053444039194
415,90.0,-10.0,19687.5,-19.122279963302326
415,90.0,-10.0,19781.25,-22.211927409444108
415,90.0,-10.0,19875.0,-29.992354735901767
415,90.0,-10.0,19921.875,-38.47524392985063
415,90.0,-10.0,19968.75,-43.269640727501525
416,90.0,-20.0,0.0,-22.076382879246463
416,90.0,-20.0,187.5,-11.614219648184756
416,90.0,-20.0,750.0,-4.972596712088525
416,90.0,-20.0,1734.375,-7.5203092505947415
416,90.0,-20.0,2671.875,-6.888574833224461
416,90.0,-20.0,3000.0,-4.792749169795753
416,90.0,-20.0,4875.0,1.3496912730629764
416,90.0,-20.0,5718.75,0.8109375455062647
416,90.0,-20.0,6703.125,-4.731315751596667
416,90.0,-20.0,6937.5,-10.667295973578964
416,90.0,-20.0,7078.125,-19.09824738631353
416,90.0,-20.0,7171.875,-29.489628827564868
416,90.0,-20.0,7265.625,-17.444175397914456
416,90.0,-20.0,7359.375,-11.703378245351203
416,90.0,-20.0,7546.875,-6.587521358080328
416,90.0,-20.0,8906.25,-1.2299674535979224
416,90.0,-20.0,10406.25,0.9649178010684123
416,90.0,-20.0,11812.5,-10.118856482309242
416,90.0,-20.0,12187.5,-9.59931468244179
416,90.0,-20.0,13312.5,-6.374389129241233
416,90.0,-20.0,14906.25,-11.08341787980064
416,90.0,-20.0,15562.5,-18.712475202041208
416,90.0,-20.0,16265.625,-13.932427514721773
416,90.0,-20.0,17343.75,-13.105976298144823
416,90.0,-20.0,17765.625,-15.379473529305058
416,90.0,-20.0,18609.375,-25.38817350305686
416,90.0,-20.0,18796.875,-34.55263068649832
416,90.0,-20.0,18984.375,-34.35708877090771
416,90.0,-20.0,19265.625,-43.11991973716792
416,90.0,-20.0,19312.5,-43.1516807751888
416,90.0,-20.0,19500.0,-38.730024802307135
416,90.0,-20.0,19828.125,-29.170971534002245
416,90.0,-20.0,19968.75,-31.29035193161355
417,90.0,-30.0,0.0,-24.853862256153207
417,90.0,-30.0,187.5,-11.937678900668633
417,90.0,-30.0,468.75,-8.034845988469486
417,90.0,-30.0,1031.25,-5.204288819333699
417,90.0,-30.0,1218.75,-6.474114876210228
417,90.0,-30.0,1500.0,-6.672522547989253
417,90.0,-30.0,1546.875,-7.797563278582369
417,90.0,-30.0,1968.75,-6.800948925728875
417,90.0,-30.0,2156.25,-7.589828871556664
417,90.0,-30.0,2718.75,-6.963704060624537
417,90.0,-30.0,3187.5,-4.417989641541558
417,90.0,-30.0,5109.375,0.33266236702508356
417,90.0,-30.0,6000.0,-3.1734345330264304
417,90.0,-30.0,6468.75,-9.658484507866955
417,90.0,-30.0,6656.25,-17.337002770129107
417,90.0,-30.0,6796.875,-29.86539684232313
417,90.0,-30.0,6984.375,-13.708048041824851
417,90.0,-30.0,7078.125,-9.51181623431311
417,90.0,-30.0,7359.375,-3.8579981198070823
417,90.0,-30.0,9375.0,1.559011963856384
417,90.0,-30.0,10406.25,0.09730049137886933
417,90.0,-30.0,10781.25,-5.659360046900629
417,90.0,-30.0,10921.875,-12.228054703872333
417,90.0,-30.0,11062.5,-25.73185363945189
417,90.0,-30.0,11203.125,-12.767389933550067
417,90.0,-30.0,11343.75,-6.989124377805067
417,90.0,-30.0,11671.875,-2.423410628378446
417,90.0,-30.0,12281.25,-3.3276485209780637
417,90.0,-30.0,13265.625,-3.2577587514220316
417,90.0,-30.0,14343.75,-13.686237566887053
417,90.0,-30.0,14765.625,-10.473155023053955
417,90.0,-30.0,15562.5,-13.950714850368598
417,90.0,-30.0,17484.375,-10.291985781968163
417,90.0,-30.0,18468.75,-13.987912380499234
417,90.0,-30.0,19453.125,-28.521365385021035
417,90.0,-30.0,19734.375,-26.54112636048247
417,90.0,-30.0,19875.0,-30.35125158925666
417,90.0,-30.0,19968.75,-37.83050581830368
418,90.0,-45.0,0.0,-25.9829795493687
418,90.0,-45.0,140.625,-14.601887776173491
418,90.0,-45.0,234.375,-10.214562076797012
418,90.0,-45.0,750.0,-6.721258424657882
418,90.0,-45.0,1078.125,-9.216422594172856
418,90.0,-45.0,1265.625,-5.804354541664993
418,90.0,-45.0,1453.125,-8.075163289665701
418,90.0,-45.0,1781.25,-4.248365002446209
418,90.0,-45.0,1968.75,-7.909868584751298
418,90.0,-45.0,2109.375,-5.954289566977922
418,90.0,-45.0,2296.875,-5.92618915472379
418,90.0,-45.0,2812.5,-6.2921785957712215
418,90.0,-45.0,2906.25,-8.662287438047658
418,90.0,-45.0,3093.75,-4.445058651962159
418,90.0,-45.0,3375.0,-6.018915646610353
418,90.0,-45.0,3843.75,-5.8081791571779515
418,90.0,-45.0,4781.25,-3.218887399665617
418,90.0,-45.0,5625.0,-6.411537317210473
418,90.0,-45.0,6093.75,-14.500080840760933
418,90.0,-45.0,6328.125,-25.111851197417476
418,90.0,-45.0,6656.25,-12.406191687982323
418,90.0,-45.0,6890.625,-6.372414980575618
418,90.0,-45.0,7218.75,-1.8920878312859752
418,90.0,-45.0,9000.0,-5.022099070423703
418,90.0,-45.0,10218.75,-14.203644878835787
418,90.0,-45.0,10593.75,-7.151854121206654
418,90.0,-45.0,11015.625,-0.2550243937848424
418,90.0,-45.0,11718.75,1.825084294282979
418,90.0,-45.0,12703.125,-4.3211858506345
418,90.0,-45.0,13031.25,-4.154362234849043
418,90.0,-45.0,13968.75,-11.54773655625696
418,90.0,-45.0,14437.5,-7.06702112473254
418,90.0,-45.0,15140.625,-8.449081331776297
418,90.0,-45.0,15750.0,-15.282083850978955
418,90.0,-45.0,16921.875,-10.44560343482165
418,90.0,-45.0,17953.125,-13.828330049042101
418,90.0,-45.0,18281.25,-17.966452602506106
418,90.0,-45.0,18937.5,-26.11416759062707
418,90.0,-45.0,19406.25,-27.92269862800248
418,90.0,-45.0,19640.625,-24.646428601306678
418,90.0,-45.0,19781.25,-26.582688820709905
418,90.0,-45.0,19875.0,-32.73582091843808
418,90.0,-45.0,19921.875,-38.66727713719613
418,90.0,-45.0,19968.75,-49.90767651341266
419,265.0,-45.0,0.0,-25.524929817101558
419,265.0,-45.0,93.75,-19.710215648991355
419,265.0,-45.0,234.375,-14.38966052766804
419,265.0,-45.0,421.875,-15.708510228630953
419,265.0,-45.0,750.0,-13.327658999952394
419,265.0,-45.0,937.5,-17.302692860508177
419,265.0,-45.0,1078.125,-14.784632981455582
419,265.0,-45.0,1265.625,-15.313294861085206
419,265.0,-45.0,1406.25,-21.437097133266608
419,265.0,-45.0,1500.0,-24.40865793060519
419,265.0,-45.0,1593.75,-21.939854296738876
419,265.0,-45.0,1734.375,-20.031732585928356
419,265.0,-45.0,1828.125,-22.616543604019185
419,265.0,-45.0,1921.875,-30.48713798749736
419,265.0,-45.0,2062.5,-21.65444413399855
419,265.0,-45.0,2203.125,-21.478592960169124
419,265.0,-45.0,2296.875,-26.745446258483867
419,265.0,-45.0,2343.75,-32.773042564223225
419,265.0,-45.0,2390.625,-50.44177989058843
419,265.0,-45.0,2437.5,-33.50075256899369
419,265.0,-45.0,2484.375,-27.803928643177258
419,265.0,-45.0,2578.125,-22.351563845158697
419,265.0,-45.0,2718.75,-19.58923775779842
419,265.0,-45.0,3000.0,-23.402446327596437
419,265.0,-45.0,3562.5,-15.934480982127525
419,265.0,-45.0,4359.375,-20.607662735415698
419,265.0,-45.0,4593.75,-24.044893584858347
419,265.0,-45.0,4781.25,-32.863936069309574
419,265.0,-45.0,4875.0,-42.01926595518843
419,265.0,-45.0,4968.75,-33.26380370465722
419,265.0,-45.0,5062.5,-29.17175944826357
419,265.0,-45.0,5765.625,-29.08038283953799
419,265.0,-45.0,6187.5,-35.0067645414688
419,265.0,-45.0,6421.875,-27.870759981662136
419,265.0,-45.0,6656.25,-26.33704885773066
419,265.0,-45.0,6890.625,-23.13880452195365
419,265.0,-45.0,7171.875,-21.15213706356627
419,265.0,-45.0,7359.375,-25.226496319907458
419,265.0,-45.0,7500.0,-34.11972810165821
419,265.0,-45.0,7546.875,-34.15406968586573
419,265.0,-45.0,7593.75,-31.925548894479455
419,265.0,-45.0,7734.375,-29.313079025651003
419,265.0,-45.0,8015.625,-36.05961393931089
419,265.0,-45.0,8390.625,-34.133825950294565
419,265.0,-45.0,9375.0,-27.45517723552666
419,265.0,-45.0,9796.875,-29.882715232417485
419,265.0,-45.0,9984.375,-36.81048295929032
419,265.0,-45.0,10078.125,-39.01657703254334
419,265.0,-45.0,10359.375,-32.9558920852856
419,265.0,-45.0,10921.875,-33.64617563132952
419,265.0,-45.0,11437.5,-27.390765645173833
419,265.0,-45.0,11906.25,-29.196373203997215
419,265.0,-45.0,12281.25,-36.73846247853825
419,265.0,-45.0,12515.625,-32.01757378854835
419,265.0,-45.0,12796.875,-33.67405261380201
419,265.0,-45.0,13171.875,-29.174686676559947
419,265.0,-45.0,13828.125,-35.70611647880272
419,265.0,-45.0,14250.0,-31.339873251350273
419,265.0,-45.0,14390.625,-33.701008468356406
419,265.0,-45.0,14531.25,-41.83230005944668
419,265.0,-45.0,14718.75,-37.52908592397899
419,265.0,-45.0,14859.375,-39.522582705479316
419,265.0,-45.0,15140.625,-40.251819385213416
419,265.0,-45.0,15281.25,-47.66926303132627
419,265.0,-45.0,15421.875,-38.72680642403859
419,265.0,-45.0,15750.0,-38.90752382729821
419,265.0,-45.0,16171.875,-34.0861712623754
419,265.0,-45.0,16828.125,-33.688764352321485
419,265.0,-45.0,17578.125,-34.436812482980685
419,265.0,-45.0,17859.375,-41.21451232791901
419,265.0,-45.0,18093.75,-38.582954334096264
419,265.0,-45.0,18375.0,-44.21023793137931
419,265.0,-45.0,18562.5,-43.820595878434716
419,265.0,-45.0,18656.25,-47.55006845825819
419,265.0,-45.0,18750.0,-56.54432207943154
419,265.0,-45.0,18843.75,-50.08242736650399
419,265.0,-45.0,18937.5,-46.61308837852189
419,265.0,-45.0,19078.125,-47.43360952077268
419,265.0,-45.0,19546.875,-67.74411771559315
419,265.0,-45.0,19781.25,-74.78324735015771
419,265.0,-45.0,19875.0,-69.1394080544863
419,265.0,-45.0,19968.75,-66.89993471279959
420,265.0,-30.0,0.0,-24.777107084991684
420,265.0,-30.0,140.625,-17.662151879967574
420,265.0,-30.0,281.25,-13.963533495980757
420,265.0,-30.0,703.125,-13.810388863194477
420,265.0,-30.0,1078.125,-17.768668332020198
420,265.0,-30.0,1828.125,-19.73929498015889
420,265.0,-30.0,2062.5,-15.613042315673189
420,265.0,-30.0,2812.5,-17.388956492900657
420,265.0,-30.0,3421.875,-20.676651077012824
420,265.0,-30.0,3515.625,-19.950762682514757
420,265.0,-30.0,3703.125,-21.723387422394055
420,265.0,-30.0,3843.75,-28.977899586331873
420,265.0,-30.0,3890.625,-29.693606895836496
420,265.0,-30.0,4031.25,-23.30119832941194
420,265.0,-30.0,4265.625,-18.782986927766096
420,265.0,-30.0,4500.0,-20.87631605135791
420,265.0,-30.0,4921.875,-22.775256298161416
420,265.0,-30.0,5062.5,-27.642699967720393
420,265.0,-30.0,5250.0,-43.29896103642357
420,265.0,-30.0,5296.875,-42.2201242859949
420,265.0,-30.0,5625.0,-31.373096146776135
420,265.0,-30.0,5859.375,-30.832437364799745
420,265.0,-30.0,6515.625,-23.74474645274697
420,265.0,-30.0,6843.75,-22.506970497446076
420,265.0,-30.0,7078.125,-28.028932902611537
420,265.0,-30.0,7359.375,-42.80029087689804
420,265.0,-30.0,7500.0,-33.037333918506484
420,265.0,-30.0,7640.625,-29.167731227623634
420,265.0,-30.0,8062.5,-31.721433118183274
420,265.0,-30.0,8343.75,-36.28898451525776
420,265.0,-30.0,8484.375,-34.18579304149233
420,265.0,-30.0,8718.75,-36.29405591849086
420,265.0,-30.0,8859.375,-33.824606983539205
420,265.0,-30.0,9093.75,-31.682055320454634
420,265.0,-30.0,9375.0,-32.91447511730157
420,265.0,-30.0,9515.625,-38.95591906851843
420,265.0,-30.0,9609.375,-48.20538078070835
420,265.0,-30.0,9656.25,-49.198814770854064
420,265.0,-30.0,9750.0,-40.65702810987713
420,265.0,-30.0,9843.75,-37.05856295925303
420,265.0,-30.0,10312.5,-38.70562574139017
420,265.0,-30.0,10546.875,-34.56339310791892
420,265.0,-30.0,10781.25,-38.46777622385581
420,265.0,-30.0,10875.0,-35.56210241012391
420,265.0,-30.0,11062.5,-34.91770657566357
420,265.0,-30.0,11203.125,-32.98940200805002
420,265.0,-30.0,11390.625,-30.926458473249564
420,265.0,-30.0,11625.0,-37.19633168829495
420,265.0,-30.0,12234.375,-37.2776702584213
420,265.0,-30.0,12328.125,-39.66925173858022
420,265.0,-30.0,12703.125,-36.801893270593006
420,265.0,-30.0,13078.125,-35.37706885537847
420,265.0,-30.0,13312.5,-42.81834082245627
420,265.0,-30.0,13453.125,-40.9432794049174
420,265.0,-30.0,13875.0,-40.536171076449655
420,265.0,-30.0,14062.5,-48.97042026187135
420,265.0,-30.0,14156.25,-43.35933875791915
420,265.0,-30.0,14250.0,-41.5821914157662
420,265.0,-30.0,14343.75,-43.751850011602215
420,265.0,-30.0,14437.5,-52.652003841467575
420,265.0,-30.0,14531.25,-42.50159480577976
420,265.0,-30.0,14625.0,-38.05023768246265
420,265.0,-30.0,15000.0,-33.87884410887403
420,265.0,-30.0,15187.5,-35.818239043045715
420,265.0,-30.0,15515.625,-37.37326010493794
420,265.0,-30.0,15656.25,-42.130895498792746
420,265.0,-30.0,15750.0,-41.90618729000863
420,265.0,-30.0,16265.625,-42.80490447919251
420,265.0,-30.0,16453.125,-38.77410565011673
420,265.0,-30.0,16828.125,-38.028076713487955
420,265.0,-30.0,17437.5,-40.012721335244684
420,265.0,-30.0,17578.125,-43.15961760818611
420,265.0,-30.0,18000.0,-41.96227578018244
420,265.0,-30.0,18187.5,-45.80978038883742
420,265.0,-30.0,18328.125,-54.70773275157861
420,265.0,-30.0,18421.875,-51.457074608503376
420,265.0,-30.0,18515.625,-50.16935339990591
420,265.0,-30.0,18609.375,-54.15222493163672
420,265.0,-30.0,18656.25,-60.455138240296954
420,265.0,-30.0,18703.125,-64.1656439099677
420,265.0,-30.0,18750.0,-55.7386014618154
420,265.0,-30.0,18796.875,-51.73701537399702
420,265.0,-30.0,18843.75,-49.74824856738415
420,265.0,-30.0,18984.375,-50.089178618340846
420,265.0,-30.0,19078.125,-55.225741694604245
420,265.0,-30.0,19171.875,-66.02282453869104
420,265.0,-30.0,19218.75,-62.06748915869926
420,265.0,-30.0,19312.5,-56.61226052184829
420,265.0,-30.0,19828.125,-57.32212481696497
420,265.0,-30.0,19968.75,-63.12876732581309
421,265.0,-20.0,0.0,-22.679396090145715
421,265.0,-20.0,160.71428571428572,-15.665549317198582
421,265.0,-20.0,937.5,-15.702492906257547
421,265.0,-20.0,1171.875,-14.417734668605332
421,265.0,-20.0,1359.375,-17.259327351268368
421,265.0,-20.0,1453.125,-20.151704740349047
421,265.0,-20.0,1734.375,-17.2299951211568
421,265.0,-20.0,2742.1875,-15.891031548429574
421,265.0,-20.0,3140.625,-15.39400274003419
421,265.0,-20.0,3375.0,-17.416144013529863
421,265.0,-20.0,3609.375,-14.7942206374764
421,265.0,-20.0,3937.5,-19.11961208095917
421,265.0,-20.0,4171.875,-21.556621595297287
421,265.0,-20.0,4359.375,-27.349861582059734
421,265.0,-20.0,4546.875,-27.968375615862506
421,265.0,-20.0,4640.625,-32.40406179974866
421,265.0,-20.0,4734.375,-41.5344183437863
421,265.0,-20.0,4781.25,-36.15684505732706
421,265.0,-20.0,4875.0,-30.320499476142402
421,265.0,-20.0,5320.3125,-26.206862124231993
421,265.0,-20.0,5531.25,-30.982204091094818
421,265.0,-20.0,5742.1875,-31.17585239511446
421,265.0,-20.0,5906.25,-37.63965218584801
421,265.0,-20.0,6000.0,-48.40454256108115
421,265.0,-20.0,6046.875,-40.605128622015876
421,265.0,-20.0,6140.625,-34.6415783507823
421,265.0,-20.0,6375.0,-31.858303958734783
421,265.0,-20.0,6703.125,-35.26306405969166
421,265.0,-20.0,6796.875,-40.8823508935254
421,265.0,-20.0,6843.75,-48.92706247280926
421,265.0,-20.0,6890.625,-47.821929708944026
421,265.0,-20.0,6937.5,-39.171570334134934
421,265.0,-20.0,7031.25,-32.157585828376696
421,265.0,-20.0,7500.0,-27.012005175203438
421,265.0,-20.0,7781.25,-32.67495945475263
421,265.0,-20.0,7968.75,-44.59675985919332
421,265.0,-20.0,8062.5,-39.475641298587576
421,265.0,-20.0,8203.125,-35.7879683515399
421,265.0,-20.0,8437.5,-38.51659707439359
421,265.0,-20.0,8625.0,-36.36787605135074
421,265.0,-20.0,8953.125,-39.695778942911474
421,265.0,-20.0,9140.625,-41.858737008432584
421,265.0,-20.0,9328.125,-39.18142098402528
421,265.0,-20.0,9468.75,-41.63198580337195
421,265.0,-20.0,9515.625,-45.939836751120296
421,265.0,-20.0,9562.5,-55.660761443002045
421,265.0,-20.0,9609.375,-46.940446801369205
421,265.0,-20.0,9703.125,-37.18406593113343
421,265.0,-20.0,10031.25,-31.215087454258555
421,265.0,-20.0,10312.5,-25.647281524881148
421,265.0,-20.0,10968.75,-26.330866357871418
421,265.0,-20.0,12140.625,-32.59922882374392
421,265.0,-20.0,12375.0,-37.12713796658176
421,265.0,-20.0,12703.125,-34.778610616596715
421,265.0,-20.0,13031.25,-36.28337694985538
421,265.0,-20.0,13265.625,-40.4360578969617
421,265.0,-20.0,13500.0,-38.21883455681466
421,265.0,-20.0,13875.0,-40.68360417734282
421,265.0,-20.0,13921.875,-40.65940309939666
421,265.0,-20.0,14156.25,-44.65801227573571
421,265.0,-20.0,14203.125,-48.83539773052047
421,265.0,-20.0,14250.0,-57.38396093470783
421,265.0,-20.0,14296.875,-56.128705876272434
421,265.0,-20.0,14343.75,-49.6721990799508
421,265.0,-20.0,14437.5,-47.59897385120853
421,265.0,-20.0,14578.125,-52.477996772267026
421,265.0,-20.0,14625.0,-48.82679361882145
421,265.0,-20.0,14765.625,-43.74046364573133
421,265.0,-20.0,14859.375,-46.67359698022174
421,265.0,-20.0,14906.25,-53.606692299616576
421,265.0,-20.0,14953.125,-54.723572343015526
421,265.0,-20.0,15000.0,-45.74296525185053
421,265.0,-20.0,15046.875,-41.452982077568706
421,265.0,-20.0,15234.375,-36.87949128054732
421,265.0,-20.0,15609.375,-38.40916855589157
421,265.0,-20.0,15796.875,-42.17042435078831
421,265.0,-20.0,15984.375,-41.3572946257517
421,265.0,-20.0,16453.125,-45.06819994601078
421,265.0,-20.0,16593.75,-50.677373925855825
421,265.0,-20.0,16781.25,-44.10434340436881
421,265.0,-20.0,16968.75,-41.48874922438442
421,265.0,-20.0,17203.125,-37.348622188105615
421,265.0,-20.0,17578.125,-44.925812500599626
421,265.0,-20.0,17789.0625,-54.41712779024485
421,265.0,-20.0,17859.375,-63.82366421028806
421,265.0,-20.0,17906.25,-52.2746509292237
421,265.0,-20.0,18093.75,-40.30052853319151
421,265.0,-20.0,18281.25,-45.08352449877375
421,265.0,-20.0,18328.125,-51.319077293894765
421,265.0,-20.0,18375.0,-68.56304456020956
421,265.0,-20.0,18421.875,-49.52097800484899
421,265.0,-20.0,18609.375,-40.498810608383934
421,265.0,-20.0,19265.625,-45.28353417683241
421,265.0,-20.0,19500.0,-47.24246440199644
421,265.0,-20.0,19828.125,-66.75249041674876
421,265.0,-20.0,19968.75,-90.99570847769584
422,265.0,-10.0,0.0,-22.248541997975845
422,265.0,-10.0,187.5,-14.657015124929108
422,265.0,-10.0,750.0,-12.609985514676806
422,265.0,-10.0,1500.0,-16.487459815686453
422,265.0,-10.0,2296.875,-16.103821160303042
422,265.0,-10.0,2437.5,-19.867633292859708
422,265.0,-10.0,2625.0,-17.291197555850673
422,265.0,-10.0,3375.0,-13.498495248550938
422,265.0,-10.0,4687.5,-17.06261464513976
422,265.0,-10.0,5156.25,-23.956968024971154
422,265.0,-10.0,5296.875,-30.53185356963357
422,265.0,-10.0,5390.625,-40.03105674415143
422,265.0,-10.0,5484.375,-57.77515358361759
422,265.0,-10.0,5531.25,-47.62945844757889
422,265.0,-10.0,5578.125,-43.15429430298046
422,265.0,-10.0,5718.75,-34.213181113332425
422,265.0,-10.0,5859.375,-30.581869786301993
422,265.0,-10.0,6187.5,-31.666384720492175
422,265.0,-10.0,6703.125,-22.900363673014223
422,265.0,-10.0,6890.625,-24.715397936395487
422,265.0,-10.0,7078.125,-34.401173802654604
422,265.0,-10.0,7171.875,-29.14165530612524
422,265.0,-10.0,7312.5,-25.714351896624283
422,265.0,-10.0,7781.25,-31.52315735357046
422,265.0,-10.0,7875.0,-37.33464820188363
422,265.0,-10.0,7921.875,-45.24705233044678
422,265.0,-10.0,7968.75,-48.3884344247614
422,265.0,-10.0,8015.625,-38.676955983336576
422,265.0,-10.0,8109.375,-32.19095393804943
422,265.0,-10.0,8250.0,-29.81411005158419
422,265.0,-10.0,8531.25,-33.636393634676445
422,265.0,-10.0,9140.625,-30.9912625954878
422,265.0,-10.0,9984.375,-33.76566196635488
422,265.0,-10.0,10078.125,-30.86848260701952
422,265.0,-10.0,10218.75,-29.690987061295314
422,265.0,-10.0,10359.375,-34.32765995856805
422,265.0,-10.0,10453.125,-43.4162794865333
422,265.0,-10.0,10500.0,-43.942027512097006
422,265.0,-10.0,10546.875,-40.097969725823376
422,265.0,-10.0,10640.625,-36.88772310710289
422,265.0,-10.0,11015.625,-41.08566018012392
422,265.0,-10.0,11156.25,-46.90825701878341
422,265.0,-10.0,11343.75,-35.13099812414209
422,265.0,-10.0,11484.375,-31.39148976874932
422,265.0,-10.0,11812.5,-31.841416613269573
422,265.0,-10.0,12375.0,-29.961033516876554
422,265.0,-10.0,12843.75,-31.46885074063081
422,265.0,-10.0,13078.125,-37.397995733565715
422,265.0,-10.0,13312.5,-51.81251667147385
422,265.0,-10.0,13406.25,-50.12151592110377
422,265.0,-10.0,13593.75,-49.81103994001557
422,265.0,-10.0,13921.875,-43.12209740388843
422,265.0,-10.0,14015.625,-42.70557775934044
422,265.0,-10.0,14296.875,-32.523879535156546
422,265.0,-10.0,14578.125,-31.07299037419655
422,265.0,-10.0,15281.25,-34.2834857541756
422,265.0,-10.0,15890.625,-41.03340567790926
422,265.0,-10.0,15984.375,-39.14311169923515
422,265.0,-10.0,16171.875,-40.03015629646401
422,265.0,-10.0,16265.625,-45.29244780741533
422,265.0,-10.0,16359.375,-58.20395683482595
422,265.0,-10.0,16406.25,-51.16875188410336
422,265.0,-10.0,16453.125,-47.03634982153071
422,265.0,-10.0,16546.875,-45.00398248108262
422,265.0,-10.0,16734.375,-48.08700235952914
422,265.0,-10.0,16921.875,-40.09543314741838
422,265.0,-10.0,17203.125,-38.75582030799939
422,265.0,-10.0,17812.5,-46.9184559880774
422,265.0,-10.0,18000.0,-42.9487182527826
422,265.0,-10.0,18187.5,-40.537618846246346
422,265.0,-10.0,18421.875,-47.0366107188652
422,265.0,-10.0,18609.375,-42.6751412588585
422,265.0,-10.0,18796.875,-45.50980289731135
422,265.0,-10.0,18937.5,-44.883400500539025
422,265.0,-10.0,19125.0,-45.43644122597056
422,265.0,-10.0,19265.625,-52.56618591419663
422,265.0,-10.0,19359.375,-62.40937457717708
422,265.0,-10.0,19546.875,-58.65350098109395
422,265.0,-10.0,19593.75,-59.25230849738934
422,265.0,-10.0,19781.25,-67.66058162647288
422,265.0,-10.0,19968.75,-68.55979764764923
423,265.0,0.0,0.0,-22.616668974763435
423,265.0,0.0,187.5,-14.628261420118955
423,265.0,0.0,609.375,-11.879799889143124
423,265.0,0.0,1031.25,-13.011625671393958
423,265.0,0.0,1734.375,-14.270298037565889
423,265.0,0.0,2859.375,-14.133822268011821
423,265.0,0.0,3328.125,-15.437136998802243
423,265.0,0.0,3937.5,-12.849254844211243
423,265.0,0.0,4593.75,-21.037332886343446
423,265.0,0.0,5343.75,-23.587087123414708
423,265.0,0.0,5531.25,-28.44969382110572
423,265.0,0.0,5671.875,-24.481454850692913
423,265.0,0.0,5859.375,-24.921033730028906
423,265.0,0.0,6046.875,-22.736476043223956
423,265.0,0.0,6234.375,-22.32704537775851
423,265.0,0.0,6515.625,-33.020454899490076
423,265.0,0.0,6609.375,-33.69225285969922
423,265.0,0.0,6796.875,-41.56399158940981
423,265.0,0.0,6937.5,-33.09511734769015
423,265.0,0.0,7546.875,-31.136545168226764
423,265.0,0.0,7781.25,-32.20517582605712
423,265.0,0.0,7921.875,-39.935734341284174
423,265.0,0.0,7968.75,-39.96308942869038
423,265.0,0.0,8062.5,-35.32227883318076
423,265.0,0.0,8156.25,-34.39575949012664
423,265.0,0.0,8343.75,-38.76035318898149
423,265.0,0.0,8484.375,-33.54872944820553
423,265.0,0.0,8859.375,-33.474087125542724
423,265.0,0.0,9046.875,-32.45984701653408
423,265.0,0.0,9234.375,-39.29406761108596
423,265.0,0.0,9421.875,-32.177998765955
423,265.0,0.0,9703.125,-33.82775604418372
423,265.0,0.0,9937.5,-26.440187691084585
423,265.0,0.0,11296.875,-26.599377310610233
423,265.0,0.0,11718.75,-34.35825316051205
423,265.0,0.0,12375.0,-32.55691817981031
423,265.0,0.0,12515.625,-34.59664496662367
423,265.0,0.0,13640.625,-39.46794786942403
